bank_name,review_id,username,rating,content,reply,thumbs_up,review_date,app_version
國泰世華,4e60ffdd-c846-408c-99a4-854f4c52b7a7,H. LaLa,1,"和之前評論的使用者 Tom 相同狀況。一直卡在啟動頁,無法跳轉至app首頁做登入,機型 Samsung Note10+。手機及App皆為當下最新版本,網路連接正常,手機儲存空間尚有一百GB以上;依序經過卸載、重新開機、 重新下載安裝,已經可以正常登入;惟全部安全設置都需要重來(非常困擾!!!!), 且不時會再發生前述狀況。(((麻煩請盡快協助確認 Samsung Note10+ 為何會有此狀況﹐謝謝 ))) --------------------------------------- 2026.01.08 卡在啟動頁面的問題還是存在﹐每次都要手機重新開機﹐才能順利進到登入畫面。 到底何時才要解決？！",您好，感謝您反映的問題，也感謝您的耐心。針對NO10+手機無法開啟APP的問題，造成您的不便非常抱歉。您可以先嘗試以下方式，多位用戶回報可恢復正常使用： 1) 移除 Cube App 2) 前往：設定 → 應用程式 → Google Play 商店 → 應用程式資訊 → 點擊右上角「⋯」 → 解除更新 3) 重新開機後，再重新安裝 Cube App。 若仍有問題，歡迎隨時留言告訴我們，我們會盡力協助，也會持續更新進度，期待能讓您盡速恢復正常使用！,29,2026-01-08,7.9.1201.324
國泰世華,dbb557da-723b-46f6-a33f-28ba0625f024,Ora僑,1,完全打不開卡在起始畫面，從上次反應到現在已經過了好久，但 ， 寄了信也完全沒收到回覆，現在還是打不開！！！ 已經卸載重新安裝多次還是一樣 看到好多則一樣的問題，官方真的有想解決嗎？還是因為只有Note10+的用戶不能用，所以不想處理？？這個修復速度也太慢了吧,您好，感謝您反映的問題，也感謝您的耐心。針對NO10+手機無法開啟APP的問題，造成您的不便非常抱歉。您可以先嘗試以下方式，多位用戶回報可恢復正常使用： 1) 移除 Cube App 2) 前往：設定 → 應用程式 → Google Play 商店 → 應用程式資訊 → 點擊右上角「⋯」 → 解除更新 3) 重新開機後，再重新安裝 Cube App。 若仍有問題，歡迎隨時留言告訴我們，我們會盡力協助，也會持續更新進度，期待能讓您盡速恢復正常使用！🔧,28,2026-01-07,7.9.1201.324
國泰世華,5a5a3dd0-46cd-4efc-9a08-45ed5a8398f7,Ray,1,我是NO10+的手機，1月5號整天都無法開啟APP，要使用APP查詢餘額或轉帳什麼都不行，都已經更新到最新版了。前面12月31日已經有同為NO10+的手機用戶無法登入了，都過了那麼久的時間問題還是沒解決，真的是有夠爛的爛🤬。,"您好，感謝您的留言與耐心。針對NO10+手機無法開啟APP的問題，造成您的不便非常抱歉。您可以先嘗試以下方式，多位用戶回報可恢復正常使用：
1) 移除 Cube App
2) 前往：設定 → 應用程式 → Google Play 商店 → 應用程式資訊 → 點擊右上角「⋯」 → 解除更新
3) 重新開機後，再重新安裝 Cube App。
若仍有問題，歡迎隨時留言告訴我們，我們會盡力協助，也會持續更新進度，期待能讓您盡速恢復正常使用！🔧",4,2026-01-05,7.9.1201.324
國泰世華,adcea970-3ecd-4ea2-ad1e-a421732b21cc,Han-Ru Wu,1,完全無法登入，重新下載安裝也是一樣，手機容量也很充足，網路wifi及行動網路都不行，快取記憶體也全部清過了，還有其他方法嗎？ 或是手機型號Samsung note10+太低階沒資格使用此app？,"您好，謝謝您的提問， 目前確實有部分 Note10+ 的用戶遇到無法進入 App 的情況，造成您的不便非常抱歉。您可以先嘗試以下方式，多位用戶回報可恢復正常使用：
1) 移除 Cube App
2) 前往：設定 → 應用程式 → Google Play 商店 → 應用程式資訊 → 點擊右上角「⋯」 → 解除更新
3) 重新開機後，再重新安裝 Cube App。
若仍有問題，歡迎隨時留言告訴我們，我們會盡力協助，也會持續更新進度，期待能讓您盡速恢復正常使用！🔧",2,2026-01-05,7.9.1201.324
國泰世華,03cec7ff-4b7c-43f1-9af7-b6fc350ac3ec,蔡佩嬈,1,網頁根本開不起來，真的很爛。 常常這樣，太誇張了吧。,您好，感謝您的反饋。我們很重視您的意見，建議您先檢查您的裝置是否已連接穩定的網際網路，並確認系統與App版本皆是最新的。如果問題仍然存在，歡迎您來信至我們的客服信箱 MMB@cathaybk.com.tw，並提供 1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢。希望能協助您改善使用體驗！📲,1,2026-01-05,7.9.1201.324
國泰世華,80e4073a-32a0-4b47-80e7-cf029aac90b0,womg ujl0531,5,不錯,您好，感謝您對我們APP的支持與肯定！祝您有美好的一天 😊,0,2026-01-05,7.9.1201.324
國泰世華,6121056d-abec-4ba3-a78a-4bf90d4068f9,Mesh Wu,5,客服體驗好，app 好用。,"您好，感謝您留下寶貴的評論與肯定。
得知您對我們的客服與 App 有良好體驗，我們感到非常榮幸。
同時也注意到您給出的一星評分，不確定是否在操作上不小心誤觸，但若有任何尚待改善之處，誠摯邀請您告訴我們。我們非常重視您的使用感受，也會持續努力，希望未來能讓您願意給我們更高的評價。
感謝您的支持，期待能為您帶來更完善的服務。😊",7,2026-01-04,7.9.1201.324
國泰世華,67c8f135-9155-47c3-be1b-b7c8a7241750,CHIOU HUA WANG,4,很少留言表達不滿，但這次太誇張，其他用戶反應一兩個月都沒有修復，客戶都不用使用點數扣除了是嗎？ 手機型號NOTE 10+，登入卡在登入動畫無法跳開進入系統，重開機、解除APP重下載安裝均無法使用，這會讓我思考是否要繼續使用這張信用卡消費。◾ 12/26更新：已於12/22依指示提供相關畫面及手機版本資料，至今尚未收到回覆。靜候佳音。 ◾115/01/01更新：經過解除google play商店的應用程式更新並重新安裝cube，終於能夠正常登入使用了，想請問為何play商店的更新版本會對使用者在app登入有影響呢？總之非常感謝。,"您好，感謝您的更新與耐心，很高興您目前已能正常登入使用。
關於為什麼 Play 商店的更新會影響 App，我們仍在進一步調查中，也持續針對特定機型（如 Note10+）的相容性問題加緊修復。非常感謝您提供的資訊，對我們定位問題非常有幫助。
若後續有任何狀況，歡迎再與我們聯繫，我們會盡力協助！😊",3,2026-01-01,
國泰世華,1bd7d7aa-2f58-4483-a84a-fa85d367ef02,盧綱,1,看評論好像進不去的都是Note 10+（我也進不去） 我懷疑管理員沒用該手機沒測試,"您好，感謝您的留言與回饋。
目前確實有部分 Note10+ 的用戶遇到無法進入 App 的情況，我們已在積極調查並持續修復相容性問題，造成您的不便非常抱歉。在正式修復完成前，您可以先嘗試以下方式，多位用戶回報可恢復正常使用：
1) 移除 Cube App
2) 前往：設定 → 應用程式 → Google Play 商店 → 應用程式資訊 → 點擊右上角「⋯」 → 解除更新
3) 重新開機後，再重新安裝 Cube App
若仍有問題，歡迎隨時留言告訴我們，我們會盡力協助，也會持續更新進度。🔧",2,2025-12-31,7.9.1201.324
國泰世華,ae3e221e-8fca-40bc-8eba-3b1111eb2c5a,陳柏佑,1,"⚠️希望可以有即時匯率的桌面小工具(2024/7/5, 2025/2/24, 2025/5/1, 2025/5/20,2025/9/8,2025/12/22,2025/12/30) 這功能有這麼難嗎 永豐都有了……",您好，感謝您的寶貴意見！我們會將您的建議轉達給內部開發團隊，並考慮在未來的更新中加入此功能。若您有其他任何問題或建議，歡迎隨時來信至 MMB@cathaybk.com.tw，謝謝！,2,2025-12-30,7.9.1201.324
國泰世華,9dec4a9e-b313-4e4d-bf79-f1e18f701f68,張家旗,1,2025/12/29 複委託款扣款可以加上明細嗎？ 不然都不知道是哪一個？ 可以把收入跟扣款，用不一樣的顏色區分嗎？每次記帳很容易看錯，中信，台新的銀行App都有,謝謝您的回饋，團隊將會納入後續優化參考。祝您有美好的一天：）,2,2025-12-29,7.9.1201.324
國泰世華,1d32fd70-32fc-489f-bd4a-02cee693dba2,沙耶々,1,一天到晚要別人移除app 重設交易碼 是有什麼毛病,您好，感謝您分享您的看法。如需重新設置交易認證碼，是為了確保您的資料安全。如果在使用上有任何問題或不便之處，我們非常願意協助。您可以來信至 MMB@cathaybk.com.tw，並提供：1) 問題說明及畫面截圖、2) 裝置型號、3) App 版本、4) 身分證字號，我們的團隊將儘速為您服務。感謝您的理解與支持。,2,2025-12-26,7.7.1001.206
國泰世華,568cbd8b-8a6e-4a5b-b441-b9251aa7ed9d,林,1,國泰世華線上真的是爛到比官股還爛，我都改名10年了！！！存摺都更名10年了！金融卡寄過來還是舊名子？？？信用卡也是，打給客服說會處理，再寄一張，還是舊名，我直接剪卡，連用戶換名字都通知了，還改不了🤷,您好，感謝您反映此問題。若您的名稱已更改但金融卡與信用卡上的名稱仍未更新，建議您親至國泰世華分行辦理資料更新，若您在此過程中需要進一步協助，請來信至MMB@cathaybk.com.tw，我們的專人將竭誠為您服務。希望能儘快為您解決問題。,53,2025-12-26,7.9.1201.324
國泰世華,2a48f548-be7b-4add-bc41-41c1bbac9147,John Wang,1,非常爛的客服,您好，感謝您分享您的意見。若您在使用我們的服務時遇到任何問題，歡迎來信至MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖 、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢。您的反饋對我們十分重要，期待能為您提供更好的服務！😊,1,2025-12-25,7.9.1201.324
國泰世華,2f7197a7-128e-4ebd-9324-7f73cfe9f3e9,jr liou,3,我的手機是三星折疊機，它的安卓系統是16，它每次要進入國泰的APP的時候，生物判別完畢之後他他都會叫叫我說裝置不在名單內。又要重新認證發短訊給我，其他的家 金控APP通過生物認證之後就直接進入了，不會有這個要重新認證裝置的問題。 可以幫我解決這個問題嗎？,"您好，很抱歉造成使用上的困擾，因為我們的「登入兩步驟驗證」安全機制設計得比其他金融機構更嚴謹，只要裝置還沒加入信任名單，系統就會多做一次確認，主要是希望能再多一道保護，確保您的帳戶安全。
建議您可以依以下路徑，將目前使用的手機加入信任名單，之後登入就會更順暢囉：
更多 ＞ 一般設定 ＞ 登入兩步驟驗證 ＞ 將裝置加入信任名單
如果您完成設定後仍有任何狀況，歡迎再告訴我們，我們會盡快協助您，謝謝您對我們的理解與支持。",3,2025-12-25,7.9.1201.324
國泰世華,7b430baa-8bec-43b9-88ee-d36d9550f039,CHIEN YU CHEN,1,沒有顯示登入畫面 想要切換權益方案都無法,您好，若您目前無法看到登入畫面，建議您先檢查網路連線或嘗試重新啟動您的裝置。如果問題仍然存在，歡迎來信至MMB@cathaybk.com.tw，將問題詳細說明並附上畫面截圖、裝置型號、App版本及您的身分證字號，我們將有專人儘速為您服務以解決問題，謝謝！😊,0,2025-12-24,7.9.1201.324
國泰世華,aa931c28-17e1-4e4c-af05-ef9e0158422a,吳迪,3,無法開戶啊 帳戶驗證失敗 聯邦可開嗎,您好，若使用上有任何問題，歡迎來信至MMB@cathaybk.com.tw，並提供 1)問題說明及畫面截圖 、2)裝置型號、3)App版本、4)身分證字號，將有專人儘速為您服務與查詢，謝謝！😊,0,2025-12-24,7.9.1201.324
國泰世華,89b9be0e-2056-4242-b50c-799e3d6fe44a,李永平,5,非常實用，讚啦！,謝謝您的讚美，您的支持是我們最大的動力，謝謝。,0,2025-12-24,7.9.1101.318
國泰世華,ae440caf-1ab9-4836-8ac0-acf08487e01d,Nelly Hsieh,5,建議：債券的現值跟本金要用不同顏色，目前都是綠色，不清楚 建議：揭露更多數據給集保，如基金，存款、複委託股票 建議：新增功能，能按信用卡刷卡金額排序，方便對大筆的帳,您好，感謝您的建議！如果您有其他問題或需要進一步協助，歡迎隨時與我們聯繫。😊,34,2025-12-23,7.9.1201.324
國泰世華,f76fc766-f706-4514-a435-d6a979adbee9,葉枝清,1,不愉快的經歷,您好，感謝您分享您的意見。若您在使用我們的服務時遇到任何問題，歡迎來信至MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖 、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢。您的反饋對我們十分重要，期待能為您提供更好的服務！,0,2025-12-23,
國泰世華,de51c306-37fc-401e-81b8-4b8918a3f4f7,吳美慧,3,更新後，無法進入,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,0,2025-12-22,7.9.1101.318
國泰世華,0a51b001-afee-4de9-959d-c6e84b021fbf,黃莉婷,3,更新完後一直打不開程式,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,1,2025-12-22,7.9.1101.318
國泰世華,c3790a03-65e2-43d9-82b6-d1cc4fc58cdd,Maggie Mei,2,強制更新後所有設定全部沒了，要重新一一設定，而且設定到交易認證碼時就一直不讓我設定，這樣是不想讓人可以轉帳的意思嗎？越改越難用，我是從一開始有網銀就在使用的老客戶，但這次更新讓人真的忍不住要留負評了,您好，為保障您的帳戶安全，申請交易驗證碼時本行採用SIM驗證加強驗身機制，驗證前須關閉Wifi且門號為五大電信。若您非上述原因仍無法啟用交易認證碼，請協助提供 [1] 您的身分證字號、[2] 您申請交易認證碼的日期，至 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,0,2025-12-22,7.6.3001.190
國泰世華,9db0069a-3efe-4afc-b9ff-081eb9ef9af5,瑜兒魚兒,2,這段從我mail客服至今時間實在有夠擾民，清除快取無用，我現在要來重新下載試試。但過往使用經驗是便利優質的。但仍須知道確切原因為何這樣使APP無法登入？日後使用安全疑慮？,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,1,2025-12-21,7.9.1101.318
國泰世華,4e55913a-3fb1-4118-bc79-aa1e493c9fa3,hancker tine,1,更新、移除重新安裝，依然無法登入,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,1,2025-12-20,
國泰世華,dc34f5dc-87c3-4f56-b059-6cd1bef1d3f9,Gloria Pan,1,非常爛又小氣的銀行,您好，很抱歉造成您的不便，我們將持續改善與提升效能，期待能提供更優化的整體操作體驗，謝謝您的理解與支持，祝您有美好的一天。,0,2025-12-20,7.9.1101.318
國泰世華,d08bc13b-b090-49ed-8726-c82f471422bf,Mina,5,這兩天都無法登入，很多事需要處理不知道該怎麼辦？,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,0,2025-12-20,7.9.1101.318
國泰世華,489327a4-35c3-4aeb-a16a-1f45f2ff5499,丞伶（lisa）,1,太爛了 三不五時無法登入 以照著 重新下載 關機 登入了 過幾天又卡 登不了,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,2,2025-12-19,7.9.1101.318
國泰世華,d9fddfcb-9b18-4e19-b36b-3cc641a752a7,林淳蓁,5,服務很好,你的讚美是我們最大的鼓勵，謝謝您的回覆，祝您有個美好的一天:),0,2025-12-19,7.9.1101.318
國泰世華,4d9c99f1-a15c-48db-841b-15f5736e1a82,Tim Zou,2,為何個人資產分析點進去想看我證券投資的詳細內容（台美股）就跳出了，一直要我重新登入！？之前不會這樣啊~~請問怎麼處理？,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝：）,0,2025-12-19,7.9.1101.318
國泰世華,6d406a22-9a3b-42a9-a637-84671b41df84,chang lu,1,有夠爛登不進去,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,0,2025-12-18,7.9.1101.318
國泰世華,c3746f72-0ee1-4f99-a27b-9ba3936b0777,王妍巧伶,1,我和上述幾位一樣，也是note10+手機，卡在同樣頁面，每次使用都要再重新下載，真的很糟糕，是專挑這款手機找麻煩嗎？,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,1,2025-12-18,7.9.1101.318
國泰世華,61e37a08-a50a-488f-856c-492ca047f833,陳遠謀,5,介面非常好用！,謝謝您的回覆，您的支持是我們很大的鼓勵，祝您有個美好的一天:),0,2025-12-18,7.9.1101.318
國泰世華,cac845e0-58f1-473d-817b-a668e5b0b784,蔡裕煥,5,讚,您的鼓勵是我們最大的動力，謝謝您的回覆，祝您有個美好的一天。,0,2025-12-17,7.9.1101.318
國泰世華,983cc06b-f58d-4e79-8191-00fa47a49053,林靖靖,1,更新後，手機型號SAMSUNG Note 10+就無法登入app,"您好，感謝您反映更新後無法登入App的情況。建議您可以嘗試以下步驟排解問題：
確認您的手機作業系統和CUBE App是否已更新至最新版本。
將CUBE App卸載並重新安裝，然後使用帳號密碼重新登入。
如果問題仍未解決，歡迎您來信至客服信箱MMB@cathaybk.com.tw，並提供1)問題描述及畫面截圖、2)您的裝置型號（例如SAMSUNG Note 10+）、3)App版本、4)身分證字號，我們將有專人儘快為您協助處理此問題。希望您能早日解決！😊",2,2025-12-16,7.9.1101.318
國泰世華,63409b29-3585-4630-99ae-ef58a0a2fc66,黃煒婷,1,已經重新下載安裝，並清楚快取，仍然無法登入，機型一樣是Samsung Note 10+,您好，感謝您的反饋！建議您先確認手機作業系統及CUBE App是否已更新至最新版本，並檢查您的網路連線是否穩定。如果仍然無法解決問題，請您來信至我們的客服信箱 MMB@cathaybk.com.tw，並提供 1)問題說明及畫面截圖、2)裝置型號（如您的Samsung Note 10+）、3)App版本、4)身分證字號，我們將有專人為您進一步服務與查詢，謝謝！📱,1,2025-12-16,
國泰世華,4fe5d3fe-4e09-4a3b-819a-1c3ca6d6a34d,夏日的微笑,1,根本進不了 看11月3號已經有人反應了 但一直沒處理 很失望,您好，感謝您的留言。針對您提到的問題，我們非常重視且會持續努力改善。如果您仍然無法使用，請您來信至 MMB@cathaybk.com.tw，並提供 1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將安排專人儘速為您服務與查詢。謝謝您的理解與耐心！🙏✨,3,2025-12-16,7.9.1101.318
國泰世華,d63525f3-449b-4d16-8c97-3b95a7fb8fbe,L Wong,1,天天要轉帳就是要刪掉重新安裝，好瘋癲的銀行，很爛！,您好，抱歉造成您的不便。 若方便的話，是否能麻煩您來信至MMB@cathaybk.com.tw客服信箱，並於來信中詳述你的問題、裝置型號、作業系統與您的連絡方式，我們將由行動銀行團隊為您服務，謝謝,2,2025-12-15,7.9.1101.318
國泰世華,1a5a7613-dcfb-418d-b861-b3a771c93a44,Audi Chen,5,更新後11／8版本，APP卡在開啟動畫，無法進入登入畫面。 移除APP重裝無效。 重開機無效。 有方法可以退到上一個版本嗎？ 最後採用卸載重新安裝後，已經解決問題，謝謝。,"您好，感謝您反映登入問題。您可以嘗試以下步驟來解決此問題：
1. 更新App及裝置：確保您的手機作業系統和CUBE App均為最新版本，以修正已知的穩定性問題及錯誤。
2. 卸載並重新安裝App：如果更新後問題仍然存在，建議卸載再重新安裝CUBE App，安裝後請使用帳號密碼登入，並檢查快速登入設定。
3. 如果以上方法無法解決問題，請您來信至客服信箱：MMB@cathaybk.com.tw，並提供1)問題描述及畫面截圖、2)裝置型號、3)App版本、4)身分證 希望能儘快協助解決您的問題！😊",40,2025-12-15,7.9.1001.308
國泰世華,70d7a6e8-4ecb-44a8-8ba7-6d5694f9efdc,黃秀婷,5,好好,您的支持是我們的最大的動力，謝謝您的回覆，祝您有個美好的一天。,0,2025-12-15,7.9.1001.308
國泰世華,6722e284-53a2-45e2-bfdf-8276924226f2,Noel Luo,1,你們的cube信用卡刷全家便利商店結帳用的那台台新卡機常常刷不過誒，每次用apple pay不定時都卡半天可以處理一下嗎？,您好，很抱歉造成您的不便，我們將持續改善與提升效能，期待能提供更優化的整體操作體驗，謝謝您的理解與支持，祝您有美好的一天。,2,2025-12-15,7.9.1101.318
國泰世華,f7a72e7a-0050-4194-a8e6-17e7378bd962,Diane Huang,1,更新後，定存單無法依轉出帳戶作分類。無法確定到期後會匯回哪個帳戶，非常困擾。,您好，很抱歉造成您的不便，我們將持續改善與提升效能，期待能提供更優化的整體操作體驗，謝謝您的理解與支持，祝您有美好的一天。,1,2025-12-14,7.9.1101.318
國泰世華,13db040b-4c04-43b5-af95-040884c4d4f3,哲睿,1,引導極差，開個戶搞得跟無限輪迴一樣,您好，很抱歉造成您的不便，我們將持續改善與提升效能，期待能提供更優化的整體操作體驗，謝謝您的理解與支持，祝您有美好的一天。,0,2025-12-14,7.9.1101.318
國泰世華,fc8b992c-dc89-42b8-839a-b573f539a8b1,劉美秀,1,app開啟後無法進入登入畫面，卸載重新安裝也一樣,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝,2,2025-12-12,7.9.1101.318
國泰世華,f0b0b3c7-ff96-410f-a8a9-7785bcd51f9c,李雅雯,2,從12／1一直卡在啟動頁，無法開到國泰首頁，已刪除又重新下載還是不行，到現在快2個禮拜還是無法開啟，手機是三星N10，請問這個要如何處理，沒辦法開啟真的很麻煩，因為國泰網銀是我常常要用到的，已經試過很多方式還是不行。,您好，目前連線狀態正常，若您持續遇到此問題，請您提供 1) 常會卡住的畫面、2) 手機系統版本號，來信至客服信箱 MMB@cathaybk.com.tw，我們將有專人為您服務，祝您有美好的一天，謝謝：）,3,2025-12-12,7.9.1101.318
國泰世華,057734f0-11e1-4cea-8e35-b344578ead95,尼爾森,5,good,您的回覆是我們最大的鼓勵，謝謝您的支持，祝您有美好的一天,0,2025-12-12,7.9.1101.318
國泰世華,6c7e410b-fd21-48e3-8035-99386a21aea2,王董,1,爛！ 白癡工程師 點選的連結，不能明確提醒或有邏輯性的路徑選項嗎？ 單是顏色不代表能看的懂 現在的科技工程師真的全是飯桶，更缺乏人性化思考！ 留言也不能附圖！ 谷歌也是蠢蛋工程師！ 廣告推銷廢話資訊一堆 混淆浪費操作時間 學資訊的怎都這麼廢 使用的銀行真不是只有你一家 介面與畫面根本無用的複雜化 必須詳細地卻簡單化 全都廢物,您好，抱歉造成您的不便。 若方便的話，是否能麻煩您來信至MMB@cathaybk.com.tw客服信箱，並於來信中詳述你的問題、裝置型號、作業系統與您的連絡方式，我們將由行動銀行團隊為您服務，謝謝,2,2025-12-12,7.9.1001.308
國泰世華,03473bb0-c1fe-4c16-b3d1-d3216f2da841,Jolina芊.,1,超爛！一直要更新！很煩！,您好，很抱歉造成您的不便，我們將持續改善與提升效能，期待能提供更優化的整體操作體驗，謝謝您的理解與支持，祝您有美好的一天,0,2025-12-12,7.8.1901.299
國泰世華,5d67ff62-4c17-4856-b563-a12cb2033892,Riddle C.,1,垃圾,您好，感謝您分享您的經驗！如您在使用過程中遇到問題，歡迎您來信至 MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢，謝謝！,0,2025-12-11,7.8.1001.271
國泰世華,02d0d174-9894-4c60-8bf2-53c159294448,Peipei,3,以往登入流暢 近期更新，登入後即閃退...一退再退...,您好，感謝您分享您的經驗！如您在使用過程中遇到問題，歡迎您來信至 MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢，謝謝！,2,2025-12-11,7.9.1101.318
國泰世華,89bb7d6a-48e2-40ae-960f-7e5d6950600d,陳亦如,1,真的是很爛，常常一直打不開，要轉帳還是要繳費都超不方便！真的是沒有一家銀行app這麼爛的,您好，感謝您分享您的經驗！如您在使用過程中遇到問題，歡迎您來信至 MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢，謝謝！,1,2025-12-11,
國泰世華,2f9ca4eb-a97d-4d1b-8509-d3fda7fdbf3e,陳森立,1,爛銀行，連薪轉優惠都沒有,您好，感謝您分享您的經驗！如您在使用過程中遇到問題，歡迎您來信至 MMB@cathaybk.com.tw，並提供1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人儘速為您服務與查詢，謝謝！😊,0,2025-12-10,7.9.1101.318
國泰世華,17419f8a-e28d-460c-affc-d357c9769f93,Cathy Dai,1,更新後，居然完全無法進入app，傻眼。請問這樣到底為何要強迫升級？,您好，感謝您的留言。為確保用戶的資訊安全和提供更穩定的使用體驗，我們會定期進行App的更新。若您升級後無法進入App，建議您可以嘗試以下方式：1) 確認您的設備已連接穩定的網際網路、2) 卸載後重新安裝最新版本的App、3) 檢查設備是否有足夠的儲存空間。如果問題仍然無法解決，歡迎來信至MMB@cathaybk.com.tw，並提供我們 1)問題說明及畫面截圖、2)裝置型號、3)App版本、4)身分證字號，我們將有專人協助您解決。希望能幫助您解決困擾！🙏,2,2025-12-10,7.9.1101.318
國泰世華,ce5b8eb8-e8e2-4168-a9a6-75a14e04cdc4,黃國寶,5,不錯,您好，感謝您對我們APP的支持！我們會繼續努力提供更好的使用體驗，祝您愉快！😊,0,2025-12-10,7.8.2001.305
